Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,115.3442004,0.003188203,-2.496454
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,99.95147315,0.0016145,-2.791962
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,85.12526288,0.000840137,-3.07565
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,69.75918667,0.00029866,-3.524823
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,55.14746902,8.78E-05,-4.056738
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,40.33247367,2.51E-05,-4.600473
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,900,,,25.10799436,2.11E-06,-5.676123
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,115.3442004,0.001371248,-2.862884
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,100.2802858,0.000774264,-3.111111
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,85.42832301,0.00041402,-3.382979
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,70.03691607,0.00017807,-3.749409
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,55.14746902,5.09E-05,-4.293144
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,39.63835176,9.42E-06,-5.026005
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,900,,,24.89820155,8.36E-07,-6.078014
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,115.5033434,0.004296591,-2.366876
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,100.1290436,0.002466232,-2.607966
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,85.38975363,0.001285331,-2.890985
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,70.29339091,0.000608229,-3.215933
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,55.0682704,0.000231622,-3.63522
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,40.72575668,6.29E-05,-4.201258
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.729695,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.220305,2.666485014,105.9645157,,,,,,,BaTiO3,0.05,1800,,,24.79146284,9.12E-06,-5.039832
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,115.5033434,0.003808141,-2.419287
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,100.709029,0.00208285,-2.681342
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,85.65708127,0.001112044,-2.953878
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,70.04845863,0.000489471,-3.310273
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,55.51659633,0.000186397,-3.72956
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,40.52116973,4.07E-05,-4.389937
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7573466,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2286534,2.797484162,105.9645157,,,,,,,BaTiO3,0.014,1800,,,24.79146284,3.23E-06,-5.490566
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,115.1897118,0.001937367,-2.712788
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,100.4188112,0.001224757,-2.91195
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,85.38975363,0.001085523,-2.964361
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,70.29339091,0.000455283,-3.341719
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,55.51659633,0.000157422,-3.802935
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,40.52116973,3.28E-05,-4.484277
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7104925,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2145075,2.577151687,105.9645157,,,,,,,BaTiO3,0.075,1800,,,24.60711476,3.01E-06,-5.522013
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,115.8174819,0.002466232,-2.607966
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,100.1290436,0.00138185,-2.859539
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,85.38975363,0.0007558,-3.121593
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,69.80387545,0.000349122,-3.457023
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,55.0682704,0.000115026,-3.939203
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,40.52116973,1.63E-05,-4.78826
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,BaTiO3,0.1,1800,,,24.97603934,6.90E-07,-6.161426
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,115.8174819,0.001846065,-2.733753
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,99.83972525,0.001139211,-2.943396
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,85.12282404,0.000593725,-3.226415
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,69.80387545,0.000249015,-3.603774
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,55.0682704,7.27E-05,-4.138365
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,40.52116973,7.00E-06,-5.155136
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.7681,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.2319,2.849197312,105.9645157,,,,,,,,,,,,24.79146284,3.59E-07,-6.444444
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,115.3958245,0.003806922,-2.419426
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,100.748728,0.002232472,-2.651214
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,85.46664347,0.001213068,-2.916115
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,70.60589756,0.000595435,-3.225166
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,55.26455901,0.000199628,-3.699779
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,39.93968485,3.92E-05,-4.406181
,,,,,1,doi.org/10.1149/1.1391824,PEO600000,[Cu]OCC[Au],[Cu]OCC[Au],,,,,,0.88855049,0.69129,,,,,,600000,,600000,,13621,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClO4,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.11144951,0.20871,2.489127387,105.9645157,,,,,,,LiTaO3,0.1,20000,,,25.19884797,6.30E-06,-5.200883
